"pairId:INTEGER","amzn.id:INTEGER","bnn.id:INTEGER","amzn.ISBN_13:INTEGER","amzn.Title:TEXT","amzn.Author:TEXT","amzn.Price:FLOAT","amzn.Publisher:TEXT","amzn.Publication_date:TEXT","amzn.Pages:INTEGER","bnn.ISBN_13:TEXT","bnn.Title:TEXT","bnn.Author:TEXT","bnn.Price:FLOAT","bnn.Publisher:TEXT","bnn.Publication_date:TEXT","bnn.Pages:INTEGER","label:INTEGER"
"121","554","2314","9781455599738","Uganda Be Kidding Me","Chelsea Handler","27.0","Grand Central Publishing","03/04/2014","272","9781455599271","Fire Inside: A Chaos Novel","Kristen Ashley","6.35","Grand Central Publishing","03/25/2014","432","0"
"122","554","2552","9781455599738","Uganda Be Kidding Me","Chelsea Handler","27.0","Grand Central Publishing","03/04/2014","272","9781455550784","Split Second (Sean King and Michelle Maxwell Series #1)","David Baldacci","11.99","Grand Central Publishing","03/25/2014","432","0"
"123","556","84","9781421575865","Princess Mononoke: The First Story","Hayao Miyazaki","22.13","VIZ Media LLC","10/21/2014","104","9781421564135","Deadman Wonderland, Vol. 5","Jinsei Kataoka","8.57","VIZ Media LLC","10/14/2014","212","0"
"124","556","700","9781421575865","Princess Mononoke: The First Story","Hayao Miyazaki","22.13","VIZ Media LLC","10/21/2014","104","9781421573915","Vampire Knight, Vol. 19","Matsuri Hino","9.99","VIZ Media LLC","10/14/2014","208","0"
"125","574","546","9781455515813","Cross My Heart (Alex Cross)","James Patterson","14.4","Grand Central Publishing","09/30/2014","448","9781455521180","The Target (Will Robie Series #3)","David Baldacci","11.84","Grand Central Publishing","09/16/2014","464","0"
"126","574","1636","9781455515813","Cross My Heart (Alex Cross)","James Patterson","14.4","Grand Central Publishing","09/30/2014","448","9781455556656","Moonlight Raider","Amanda Scott","6.8","Grand Central Publishing","09/30/2014","400","0"
"127","574","2115","9781455515813","Cross My Heart (Alex Cross)","James Patterson","14.4","Grand Central Publishing","09/30/2014","448","9781455520633","The Longest Ride","Nicholas Sparks","6.8","Grand Central Publishing","09/30/2014","496","0"
"128","574","2249","9781455515813","Cross My Heart (Alex Cross)","James Patterson","14.4","Grand Central Publishing","09/30/2014","448","9781455599134","Jagged","Kristen Ashley","5.95","Grand Central Publishing","09/30/2014","400","0"
"129","574","2948","9781455515813","Cross My Heart (Alex Cross)","James Patterson","14.4","Grand Central Publishing","09/30/2014","448","9781455551859","Ring in the Holidays","Katie Lane","5.1","Grand Central Publishing","09/30/2014","368","0"
"130","574","3100","9781455515813","Cross My Heart (Alex Cross)","James Patterson","14.4","Grand Central Publishing","09/30/2014","448","9781455527717","It Happened at Christmas","Debbie Mason","5.1","Grand Central Publishing","09/30/2014","384","0"
"131","600","2510","9780544106000","The Best American Comics 2014","Scott McCloud","19.53","Houghton Mifflin Harcourt","10/07/2014","400","9780547868868","The Best American Short Stories 2014","Jennifer Egan (Editor)","9.63","Houghton Mifflin Harcourt","10/07/2014","384","0"
"132","629","2","9781250029911","Son of No One (Dark-Hunter Novels)","Sherrilyn Kenyon","16.65","St. Martin's Press","09/02/2014","432","9781250046635","Virtually Human: The Promise---and the Peril---of Digital Immortality","Martine Rothblatt","20.53","St. Martin's Press","09/09/2014","368","0"
"133","629","1591","9781250029911","Son of No One (Dark-Hunter Novels)","Sherrilyn Kenyon","16.65","St. Martin's Press","09/02/2014","432","9780312616267","The Blood of an Englishman (Agatha Raisin Series #25)","M. C. Beaton","18.8","St. Martin's Press","09/16/2014","304","0"
"134","629","1918","9781250029911","Son of No One (Dark-Hunter Novels)","Sherrilyn Kenyon","16.65","St. Martin's Press","09/02/2014","432","9781250020055","The Perfect Witness","Iris Johansen","20.51","St. Martin's Press","09/30/2014","352","0"
"135","629","2575","9781250029911","Son of No One (Dark-Hunter Novels)","Sherrilyn Kenyon","16.65","St. Martin's Press","09/02/2014","432","9781250054531","Accused (Rosato & Associates Series #12)","Lisa Scottoline","12.28","St. Martin's Press","09/09/2014","384","0"
"136","629","2711","9781250029911","Son of No One (Dark-Hunter Novels)","Sherrilyn Kenyon","16.65","St. Martin's Press","09/02/2014","432","9781250046710","Duck the Halls (Meg Langslow Series #16)","Donna Andrews","7.99","St. Martin's Press","09/30/2014","336","0"
"137","635","1573","9781250052001","Full Measure: A Novel","T. Jefferson Parker","18.65","St. Martin's Press","10/07/2014","288","9781250052001","Full Measure","T. Jefferson Parker","18.65","St. Martin's Press","10/07/2014","288","1"
"138","635","2245","9781250052001","Full Measure: A Novel","T. Jefferson Parker","18.65","St. Martin's Press","10/07/2014","288","9781250010711","The Silent Sister","Diane Chamberlain","16.59","St. Martin's Press","10/07/2014","352","0"
"139","635","2329","9781250052001","Full Measure: A Novel","T. Jefferson Parker","18.65","St. Martin's Press","10/07/2014","288","9781250045645","Seventh Grave and No Body (Charley Davidson Series #7)","Darynda Jones","16.73","St. Martin's Press","10/21/2014","336","0"
"140","635","2731","9781250052001","Full Measure: A Novel","T. Jefferson Parker","18.65","St. Martin's Press","10/07/2014","288","9781250054951","Anything He Wants & Castaway","Sara Fawkes","11.11","St. Martin's Press","10/21/2014","672","0"
"141","653","1233","9780989760713","The Wallcreeper","Nell Zink","13.29","Dorothy, a publishing project","10/01/2014","200","9780989760713","The Wallcreeper","Nell Zink","13.29","Dorothy, a publishing project","10/01/2014","200","1"
"142","655","421","9781455553617","Reunion: A Novel","Hannah Pittard","22.5","Grand Central Publishing","10/07/2014","288","9781455553617","Reunion: A Novel","Hannah Pittard","21.25","Grand Central Publishing","10/07/2014","288","1"
"143","655","623","9781455553617","Reunion: A Novel","Hannah Pittard","22.5","Grand Central Publishing","10/07/2014","288","9781455529544","One in a Million (Lucky Harbor Series #12)","Jill Shalvis","6.4","Grand Central Publishing","10/14/2014","352","0"
"144","655","1887","9781455553617","Reunion: A Novel","Hannah Pittard","22.5","Grand Central Publishing","10/07/2014","288","9780446556798","The Gods of Guilt (Mickey Haller Series #5)","Michael Connelly","7.0","Grand Central Publishing","10/28/2014","464","0"
"145","656","1231","9781416586296","Half Broke Horses: A True-Life Novel","Jeannette Walls","9.69","Scribner","09/07/2010","272","9781416586296","Half Broke Horses: A True-Life Novel","Jeannette Walls","9.78","Scribner","09/07/2010","288","1"
"146","665","1573","9781250045942","A Quilt for Christmas","Sandra Dallas","14.06","St. Martin's Press","10/14/2014","256","9781250052001","Full Measure","T. Jefferson Parker","18.65","St. Martin's Press","10/07/2014","288","0"
"147","665","2245","9781250045942","A Quilt for Christmas","Sandra Dallas","14.06","St. Martin's Press","10/14/2014","256","9781250010711","The Silent Sister","Diane Chamberlain","16.59","St. Martin's Press","10/07/2014","352","0"
"148","665","2329","9781250045942","A Quilt for Christmas","Sandra Dallas","14.06","St. Martin's Press","10/14/2014","256","9781250045645","Seventh Grave and No Body (Charley Davidson Series #7)","Darynda Jones","16.73","St. Martin's Press","10/21/2014","336","0"
"149","665","2731","9781250045942","A Quilt for Christmas","Sandra Dallas","14.06","St. Martin's Press","10/14/2014","256","9781250054951","Anything He Wants & Castaway","Sara Fawkes","11.11","St. Martin's Press","10/21/2014","672","0"
"150","679","287","9781250024176","Bring Up the Bodies (Wolf Hall, Book 2)","Hilary Mantel","9.07","Picador","05/07/2013","432","9781250024176","Bring Up the Bodies","Hilary Mantel","9.16","Picador","05/07/2013","432","1"
"151","683","505","9781455516902","Adulting: How to Become a Grown-up in 468 Easy(ish) Steps","Kelly Williams Brown","15.0","Grand Central Publishing","05/07/2013","288","9781455512867","Psych's Guide to Crime Fighting for the Totally Unqualified","Shawn Spencer","11.9","Grand Central Publishing","05/07/2013","290","0"
"152","686","258","9781439152812","The Secret Keeper: A Novel","Kate Morton","9.58","Washington Square Press","07/16/2013","496","9781439152812","The Secret Keeper: A Novel","Kate Morton","9.67","Washington Square Press","07/16/2013","484","1"
"153","688","1861","9781421527611","All You Need Is Kill","Hiroshi Sakurazaka","7.9","Haikasoru","07/21/2009","230","9781421527611","All You Need Is Kill","Hiroshi Sakurazaka","10.69","Haikasoru","07/21/2009","230","1"
"154","697","2169","9780451209337","The Kill Artist","Daniel Silva","6.04","Signet","04/06/2004","512","9780451210555","No Second Chance","Harlan Coben","8.61","Signet","04/27/2004","464","0"
"155","714","2504","9781476783598","Halo: Broken Circle","John Shirley","10.12","Gallery Books","11/04/2014","352","9781476792491","After We Collided","Anna Todd","10.25","Gallery Books","11/18/2014","688","0"
"156","714","3176","9781476783598","Halo: Broken Circle","John Shirley","10.12","Gallery Books","11/04/2014","352","9781476777962","Dirty Rowdy Thing","Christina Lauren","11.49","Gallery Books","11/04/2014","336","0"
"157","726","366","9780451417060","The King: A Novel of the Black Dagger Brotherhood","J.R. Ward","5.78","Signet","08/26/2014","640","9780451468222","Winter of the World (The Century Trilogy #2)","Ken Follett","9.99","Signet","08/26/2014","928","0"
"158","732","101","9781455519149","Egghead: Or, You Can't Survive on Ideas Alone","Bo Burnham","22.0","Grand Central Publishing","10/01/2013","240","9781455520022","Without Their Permission: How the 21st Century Will Be Made, Not Managed","Alexis Ohanian","17.55","Grand Central Publishing","10/01/2013","272","0"
"159","732","472","9781455519149","Egghead: Or, You Can't Survive on Ideas Alone","Bo Burnham","22.0","Grand Central Publishing","10/01/2013","240","9781455578313","This Man","Jodi Ellen Malpas","11.99","Grand Central Publishing","10/22/2013","480","0"
"160","732","2741","9781455519149","Egghead: Or, You Can't Survive on Ideas Alone","Bo Burnham","22.0","Grand Central Publishing","10/01/2013","240","9781455550630","The Concrete Blonde (Harry Bosch Series #3)","Michael Connelly","7.99","Grand Central Publishing","10/15/2013","560","0"
"161","732","3141","9781455519149","Egghead: Or, You Can't Survive on Ideas Alone","Bo Burnham","22.0","Grand Central Publishing","10/01/2013","240","9780446571777","Private: #1 Suspect","James Patterson","7.99","Grand Central Publishing","10/29/2013","416","0"
"162","739","1232","9781476755410","Bittersweet: A Novel","Colleen McCullough","19.71","Simon & Schuster","08/19/2014","384","9781476756660","We Are Not Ourselves","Matthew Thomas","17.22","Simon & Schuster","08/19/2014","640","0"
"163","739","1817","9781476755410","Bittersweet: A Novel","Colleen McCullough","19.71","Simon & Schuster","08/19/2014","384","9781476749785","One Kick (Kick Lannigan Series #1)","Chelsea Cain","16.63","Simon & Schuster","08/19/2014","320","0"
"164","773","229","9781476753188","Ugly Love: A Novel","Colleen Hoover","11.22","Atria Books","08/05/2014","336","9781476702995","The House We Grew Up In","Lisa Jewell","16.56","Atria Books","08/12/2014","400","0"
"165","773","1110","9781476753188","Ugly Love: A Novel","Colleen Hoover","11.22","Atria Books","08/05/2014","336","9781476748047","Addicted: Every Woman Needs an Escape","Zane","9.67","Atria Books","08/26/2014","336","0"
"166","773","1584","9781476753188","Ugly Love: A Novel","Colleen Hoover","11.22","Atria Books","08/05/2014","336","9781476749235","Windigo Island (Cork O'Connor Series #14)","William Kent Krueger","16.75","Atria Books","08/19/2014","352","0"
"167","773","2466","9781476753188","Ugly Love: A Novel","Colleen Hoover","11.22","Atria Books","08/05/2014","336","9781476765365","Pulse (Collide Series #2)","Gail McHugh","9.67","Atria Books","08/12/2014","432","0"
"168","774","229","9781476749235","Windigo Island: A Novel (Cork O'Connor Mystery Series)","William Kent Krueger","16.75","Atria Books","08/19/2014","352","9781476702995","The House We Grew Up In","Lisa Jewell","16.56","Atria Books","08/12/2014","400","0"
"169","774","1110","9781476749235","Windigo Island: A Novel (Cork O'Connor Mystery Series)","William Kent Krueger","16.75","Atria Books","08/19/2014","352","9781476748047","Addicted: Every Woman Needs an Escape","Zane","9.67","Atria Books","08/26/2014","336","0"
"170","774","1584","9781476749235","Windigo Island: A Novel (Cork O'Connor Mystery Series)","William Kent Krueger","16.75","Atria Books","08/19/2014","352","9781476749235","Windigo Island (Cork O'Connor Series #14)","William Kent Krueger","16.75","Atria Books","08/19/2014","352","1"
"171","774","2466","9781476749235","Windigo Island: A Novel (Cork O'Connor Mystery Series)","William Kent Krueger","16.75","Atria Books","08/19/2014","352","9781476765365","Pulse (Collide Series #2)","Gail McHugh","9.67","Atria Books","08/12/2014","432","0"
"172","776","2016","9781607064398","The Walking Dead, Book 7","Robert Kirkman","23.79","Image Comics","10/18/2011","304","9781607064398","The Walking Dead, Book Seven","Robert Kirkman","24.02","Image Comics","10/31/2011","304","1"
"173","783","123","9781455525775","The Lost Island: A Gideon Crew Novel (Gideon Crew series)","Douglas Preston","24.3","Grand Central Publishing","08/05/2014","368","9781455520091","A Love to Call Her Own","Marilyn Pappano","6.4","Grand Central Publishing","08/26/2014","400","0"
"174","783","519","9781455525775","The Lost Island: A Gideon Crew Novel (Gideon Crew series)","Douglas Preston","24.3","Grand Central Publishing","08/05/2014","368","9781455529285","Slow Satisfaction","Cecilia Tan","7.0","Grand Central Publishing","08/26/2014","336","0"
"175","783","1361","9781455525775","The Lost Island: A Gideon Crew Novel (Gideon Crew series)","Douglas Preston","24.3","Grand Central Publishing","08/05/2014","368","9781455529780","Private Down Under","James Patterson","11.84","Grand Central Publishing","08/26/2014","384","0"
"176","797","2135","9781607061717","The Walking Dead Book 5","Robert Kirkman","23.79","Image Comics","05/18/2010","304","9781607061717","The Walking Dead, Book Five","Robert Kirkman","24.02","Image Comics","05/11/2010","304","1"
"177","798","229","9781476703398","Paw and Order: A Chet and Bernie Mystery (The Chet and Bernie Mystery Series)","Spencer Quinn","18.14","Atria Books","08/05/2014","320","9781476702995","The House We Grew Up In","Lisa Jewell","16.56","Atria Books","08/12/2014","400","0"
"178","798","1110","9781476703398","Paw and Order: A Chet and Bernie Mystery (The Chet and Bernie Mystery Series)","Spencer Quinn","18.14","Atria Books","08/05/2014","320","9781476748047","Addicted: Every Woman Needs an Escape","Zane","9.67","Atria Books","08/26/2014","336","0"
"179","798","1584","9781476703398","Paw and Order: A Chet and Bernie Mystery (The Chet and Bernie Mystery Series)","Spencer Quinn","18.14","Atria Books","08/05/2014","320","9781476749235","Windigo Island (Cork O'Connor Series #14)","William Kent Krueger","16.75","Atria Books","08/19/2014","352","0"
"180","798","2466","9781476703398","Paw and Order: A Chet and Bernie Mystery (The Chet and Bernie Mystery Series)","Spencer Quinn","18.14","Atria Books","08/05/2014","320","9781476765365","Pulse (Collide Series #2)","Gail McHugh","9.67","Atria Books","08/12/2014","432","0"
"181","802","734","9781476790589","Christopher's Diary: Secrets of Foxworth (Dollanganger)","V.C. Andrews","6.0","Pocket Books","10/28/2014","352","9781476790589","Christopher's Diary: Secrets of Foxworth","V. C. Andrews","7.99","Pocket Books","10/28/2014","352","1"
