id:INTEGER,ISBN_13,Title,Author,Price:FLOAT,Publisher,Publication_date,Pages:INTEGER
2182,9780321486127,The Art and Science of Java,Eric Roberts,114.12,Prentice Hall,03/01/2007,587
2183,9781250046635,Virtually Human: The Promise---and the Peril---of Digital Immortality,Ray Kurzweil,20.33,St. Martin's Press,09/09/2014,368
2184,9780133805918,Operating Systems: Internals and Design Principles (8th Edition),William Stallings,154,Prentice Hall,02/02/2014,800
2185,9781598633740,Programming for the Absolute Beginner (No Experience Required (Course Technology)),Jerry Lee Ford Jr.,20.48,Cengage Learning PTR,04/23/2007,384
2186,9780262028189,Introduction to Machine Learning (Adaptive Computation and Machine Learning series),Ethem Alpaydin,57,The MIT Press,08/22/2014,640
2187,9780982760864,The Velociteach All-In-One PMP Exam Prep Kit: Based on the 5th edition of the PMBOK Guide (Test Prep series),Andy Crowe PMP  PgMP,124.92,Velociteach,02/15/2014,628
2188,9780470900024,e-Learning by Design,William Horton,49.32,Pfeiffer,10/11/2011,640
2189,9780133496598,Feedback Control of Dynamic Systems (7th Edition),Gene F. Franklin,177.43,Prentice Hall,05/09/2014,880
2190,9781118407806,Java For Dummies (For Dummies (Computer/Tech)),Burd,18.5,For Dummies,03/31/2014,432
2191,9781849686068,QlikView 11 for Developers,Barry Harmsen,53.99,Packt Publishing,11/23/2012,534
2192,9780133511086,Networking for VMware Administrators (VMware Press Technology),Christopher Wahl,36.61,VMware Press,03/31/2014,368
2193,9781118920152,QuickBooks 2015 For Dummies (For Dummies (Computer/Tech)),Stephen L. Nelson,19.09,For Dummies,10/13/2014,408
2194,9781435460287,David Busch's Canon EOS Rebel T3i/600D Guide to Digital SLR Photography (David Busch Camera Guides),David D. Busch,17.34,Cengage Learning PTR,06/09/2011,480
2195,9781593272838,Learn You a Haskell for Great Good!: A Beginner's Guide,Miran Lipovaca,30.3,No Starch Press,04/21/2011,400
2196,9780735642287,Microsoft SharePoint 2010 Plain & Simple,Chris Beckett,15.99,Microsoft Press,01/01/2011,241
2197,9781449319335,Programming Hive,Edward Capriolo,30.95,O'Reilly Media,10/06/2012,352
2198,9781783293193,"The Elder Scrolls V: Skyrim - The Skyrim Library, vol 1: The Histories",Titan Books,25.64,Titan Books,03/17/2015,232
2199,9780956355683,OpenStack Cloud Computing: Architecture Guide,John Rhoton,29.96,Recursive Press,03/11/2014,480
2200,9780071759328,The American Sign Language Phrase Book with DVD,Barbara Bernstein Fant,18.72,McGraw-Hill,05/13/2011,400
2201,9780240812434,Digital Landscape Photography: In the Footsteps of Ansel Adams,Michael Frye,15.77,Focal Press,01/20/2010,192
2202,9781604429824,The Tech Contracts Handbook: Software Licenses and Technology Services Agreements for Lawyers and Businesspeople,David W. Tollen,24.24,American Bar Association,05/16/2011,250
2203,9780521195331,"Networks, Crowds, and Markets: Reasoning About a Highly Connected World",David Easley,47.2,Cambridge University Press,07/19/2010,744
2204,9780321905635,"Python in Practice: Create Better Programs Using Concurrency, Libraries, and Patterns (Developer's Library)",Mark Summerfield,32.56,Addison-Wesley Professional,08/29/2013,336
2205,9781118335963,Canon EOS 70D For Dummies,Julie Adair King,18.13,For Dummies,12/16/2013,352
2206,9781118836347,Professional Team Foundation Server 2013 (Wrox Programmer to Programmer),Steven St. Jean,34.84,Wrox,05/19/2014,912
2207,9781599184418,Ultimate Guide to Google AdWords: How to Access 100 Million People in 10 Minutes,Perry Marshall,16.18,Entrepreneur Press,08/07/2012,352
2208,9781499356526,The Super Quick Guide to Quickbooks: How to Use Quickbooks Like a Pro,John Alexander,9.89,CreateSpace Independent Publishing Platform,05/05/2014,62
2209,9780837616780,"Volkswagen Jetta, Golf, GTI (A4) Service Manual: 1999, 2000, 2001, 2002, 2003, 2004, 2005 - 2 VOLUME SET",Bentley Publishers,88.6,Bentley Publishers,06/01/2011,1976
2210,9780071795678,"Mike Meyers' CompTIA A+ Certification Passport, 5th Edition (Exams 220-801 & 220-802) (Mike Meyers' Certficiation Passport)",Michael Meyers,23.13,McGraw-Hill Osborne Media,11/20/2012,800
2211,9780789751027,"My iPad (covers iOS 7 on iPad Air, iPad 3rd/4th generation, iPad2, and iPad mini) (6th Edition)",Gary Rosenzweig,15.85,Que Publishing,11/15/2013,464
2212,9781921059810,"Project Planning and Control Using Oracle Primavera P6 Versions 8.1, 8.2 & 8.3 Professional Client & Optional Client",Paul E. Harris,61.7,Eastwood Harris Pty Ltd,07/03/2013,442
2213,9781451654974,Who Owns the Future?,Jaron Lanier,12.9,Simon & Schuster,03/04/2014,448
2214,9781493909827,Statistical Analysis of Network Data with R (Use R!),Eric D. Kolaczyk,56.18,Springer,05/23/2014,207
2215,9781886529083,Dynamic Programming and Optimal Control (2 Vol Set),Dimitri P. Bertsekas,127.78,Athena Scientific,01/29/2007,1270
2216,9780672337154,System Center 2012 R2 Configuration Manager Unleashed: Supplement to System Center 2012 Configuration Manager (SCCM) Unleashed,Kerrie Meyler,33.57,Sams Publishing,09/18/2014,384
2217,9780124172081,"Applied Network Security Monitoring: Collection, Detection, and Analysis",Chris Sanders,41.45,Syngress,12/19/2013,496
2218,9780132991308,Modern Systems Analysis and Design (7th Edition),Jeffrey A. Hoffer,194.84,Prentice Hall,02/06/2013,552
2219,9789087536794,TOGAF Version 9.1,Van Haren,90,Van Haren Publishing,12/07/2011,654
2220,9780735666313,Windows Server 2012 Inside Out,William Stanek,37.15,Microsoft Press,01/25/2013,1584
2221,9780073523408,Algorithms,Sanjoy Dasgupta,50.6,McGraw-Hill Science/Engineering/Math,09/13/2006,336
2222,9781607649250,"SAS Certification Prep Guide: Advanced Programming for SAS 9, Third Edition",SAS Institute,96.16,SAS Institute,08/09/2011,1040
2223,9780135974445,"Agile Software Development, Principles, Patterns, and Practices",Robert C. Martin,56.25,Prentice Hall,10/25/2002,529
2224,9780321336385,Continuous Integration: Improving Software Quality and Reducing Risk,Paul M. Duvall,46.6,Addison-Wesley Professional,07/09/2007,336
2225,9781118464311,Statistical Analysis with Excel For Dummies,Joseph Schmuller,18.5,For Dummies,04/01/2013,528
2226,9781118490464,Outlook 2013 For Dummies,Bill Dyszel,15.36,For Dummies,03/04/2013,384
2227,9780321839572,"The Digital Negative: Raw Image Processing in Lightroom, Camera Raw, and Photoshop",Jeff Schewe,30,Peachpit Press,09/23/2012,312
2228,9781580650663,The Ultimate Guide to Video Game Writing and Design,Flint Dille,12.44,Lone Eagle,01/08/2008,272
2229,9780321814333,"Photographing Women: 1,000 Poses",Eliot Siegel,35.9,Peachpit Press,10/06/2012,320
2230,9781118014738,CompTIA Security+ Study Guide Authorized Courseware: Exam SY0-301,Emmett Dulaney,31.94,Sybex,06/28/2011,696
2231,9781133135135,A+ Guide to Software,Jean Andrews,117.7,Cengage Learning,08/13/2012,704
2232,9780596007836,Time Management for System Administrators,Thomas A. Limoncelli,17.39,O'Reilly Media,11/29/2005,228
2233,9781585038152,Creo Parametric 2.0 Tutorial,Roger Toogood,50.03,SDC Publications,02/18/2013,408
2234,9780735669468,Microsoft Visio 2013 Step By Step,Scott Helmers,18.95,Microsoft Press,05/25/2013,592
2235,9781449361341,RESTful Java with JAX-RS 2.0,Bill Burke,33.09,O'Reilly Media,12/02/2013,392
2236,9781118495636,LPIC-1: Linux Professional Institute Certification Study Guide: (Exams 101 and 102),Roderick W. Smith,36.47,Sybex,01/14/2013,648
2237,9781934356920,Seven Databases in Seven Weeks: A Guide to Modern Databases and the NoSQL Movement,Eric Redmond,27.92,Pragmatic Bookshelf,05/21/2012,352
2238,9780672337192,"Minecraft Mod Development in 24 Hours, Sams Teach Yourself",Jimmy Koene,24.33,Sams Publishing,09/20/2014,432
2239,9781285781136,David Busch's Canon EOS Rebel T5i/700D Guide to Digital SLR Photography (David Busch's Digital Photography Guides),David D. Busch,23.4,Cengage Learning PTR,08/09/2013,448
2240,9780735667044,Microsoft Visual Basic 2013 Step by Step (Step by Step Developer),Michael Halvorson,27.87,Microsoft Press,11/25/2013,700
2241,9781449334918,"UX for Lean Startups: Faster, Smarter User Experience Research and Design",Laura Klein,18.26,O'Reilly Media,05/26/2013,240
2242,9780113313556,Passing Your Itil Foundation Exam (Best Management Practice),Christian F. Nissen,38.81,The Stationery Office,02/29/2012,212
2243,9783319031637,Text Analysis with R for Students of Literature (Quantitative Methods in the Humanities and Social Sciences),Matthew Jockers,39.6,Springer,06/11/2014,194
2244,9780735669123,Microsoft Word 2013 Step By Step,Joan Lambert,18.88,Microsoft Press,01/25/2013,576
2245,9781430265269,Office 365: Migrating and Managing Your Business in the Cloud,Don Crawford,31.76,Apress,12/29/2013,680
2246,9780321725547,Professional Portrait Retouching Techniques for Photographers Using Photoshop (Voices That Matter),Scott Kelby,31.8,New Riders,04/03/2011,384
2247,9781118875049,Logic Pro X For Dummies (For Dummies (Computer/Tech)),Graham English,21.45,For Dummies,08/11/2014,384
2248,9780882848280,Prep Course For the Young Beginner: Lesson Book Level C,Morton Manus,5.53,Alfred Music,June 1990,47
2249,9781933820187,The User Experience Team of One: A Research and Design Survival Guide,Leah Buley,32.59,Rosenfeld Media,07/09/2013,264
2250,9780672336935,Ubuntu Unleashed 2014 Edition: Covering 13.10 and 14.04 (9th Edition),Matthew Helmke,32.12,Sams Publishing,11/25/2013,900
2251,9780470474242,Cryptography Engineering: Design Principles and Practical Applications,Niels Ferguson,32.37,Wiley,03/15/2010,384
2252,9781118495360,Investing Online For Dummies,Matt Krantz,16.44,For Dummies,12/17/2012,432
2253,9780321948533,Night Photography: From Snapshots to Great Shots,Gabriel Biderman,15.56,Peachpit Press,11/25/2013,240
2254,9781575866321,"Language, Proof, and Logic: 2ND Edition",John Etchemendy,60.21,Center for the Study of Language and Inf,10/15/2011,650
2255,9781932733709,Adobe Captivate 8: The Essentials,Kevin Siegel,32.78,"IconLogic, Inc.",06/25/2014,258
2256,9781909253070,Learn Excel 2013 Expert Skills with The Smart Method: Courseware Tutorial teaching Advanced Techniques,Mike Smart,14.99,"The Smart Method, Limited",04/17/2014,416
2257,9781449370787,Think Bayes,Allen B. Downey,22.76,O'Reilly Media,10/04/2013,210
2258,9780989675116,iOS Games by Tutorials,Marin Todorov,40.81,Razeware LLC,09/05/2013,824
2259,9781118590249,Starting an Etsy Business For Dummies,Kate Gatski,12.53,For Dummies,08/26/2013,384
2260,9781107452640,Thinking Functionally with Haskell,Richard Bird,39.78,Cambridge University Press,11/30/2014,354
2261,9780321851666,Elementary Statistics Using Excel (5th Edition),Mario F. Triola,24,Pearson,02/21/2013,888
2262,9780073052335,Systems Analysis and Design Methods,Jeffrey Whitten,30.68,McGraw-Hill/Irwin,11/22/2005,768
2263,9781118004722,Nikon D3100 For Dummies,Julie Adair King,18.31,For Dummies,12/21/2010,384
2264,9781118243770,Web Marketing All-in-One For Dummies,Elizabeth Marsten,24.18,For Dummies,08/07/2012,936
2265,9781118660751,3D Printing For Dummies,Kalani Kirk Hausman,19.19,For Dummies,01/13/2014,384
2266,9780133517392,Salesforce.com Secrets of Success: Best Practices for Growth and Profitability (2nd Edition),David Taber,25.7,Prentice Hall,11/15/2013,624
2267,9781593272661,Practical Packet Analysis: Using Wireshark to Solve Real-World Network Problems,Chris Sanders,32,No Starch Press,07/09/2011,280
2268,9781494832636,Samsung Galaxy Note 3: The 100% Unofficial User Guide,Aaron Halbert,10.98,CreateSpace Independent Publishing Platform,12/01/2013,326
2269,9781596672529,Data Analysis for Continuous School Improvement,Victoria Bernhardt,47.45,Routledge,05/17/2013,432
2270,9781449344764,High Performance Browser Networking: What every web developer should know about networking and web performance,Ilya Grigorik,35.37,O'Reilly Media,09/30/2013,408
2271,9781937538354,"Capture the Magic: Train Your Eye, Improve Your Photographic Composition",Jack Dykinga,25.34,Rocky Nook,11/25/2013,188
2272,9781497391901,Cisco ASA Firewall Fundamentals - 3rd Edition: Step-By-Step Practical Configuration Guide Using the CLI for ASA v8.x and v9.x,Harris Andrea,30.88,CreateSpace Independent Publishing Platform,04/08/2014,296
2273,9780789752819,Windows 8.1 In Depth,Brian Knittel,31.22,Que Publishing,03/31/2014,1200
2274,9780307468376,Final Fantasy XIII: Complete Official Guide - Standard Edition,Piggyback,19.52,Piggyback,03/09/2010,256
2275,9780133023442,Systems Analysis and Design (9th Edition),Kenneth E. Kendall,191.82,Prentice Hall,01/21/2013,552
2276,9780789751577,My Samsung Galaxy S 4,Steve Schwartz,16.28,Que Publishing,08/24/2013,544
2277,9780470945582,Cisco Networking All-in-One For Dummies,Edward Tetz,24.42,For Dummies,09/20/2011,720
2278,9781476708690,"The Innovators: How a Group of Hackers, Geniuses, and Geeks Created the Digital Revolution",Walter Isaacson,21,Simon & Schuster,10/07/2014,560
2279,9781594632969,How We Got to Now: Six Innovations That Made the Modern World,Steven Johnson,19.55,Riverhead Hardcover,09/30/2014,304
2280,9781455906727,NEC 2014: National Electrical Code 2014/ NFPA 70 (National Fire Protection Associations National Electrical Code),National Electrical Code Committee,83.22,Natl Fire Protection Assn,October 2013,910
2281,9780770434434,"The Kitchn Cookbook: Recipes, Kitchens & Tips to Inspire Your Cooking",Sara Kate Gillingham,20.56,Clarkson Potter,10/07/2014,304
2282,9781455905447,National Electrical Code Handbook 2014,Gil Moniz,85.97,Natl Fire Protection Assn,October 2013,1259
2283,9781591263333,FE Review Manual: Rapid Preparation for the Fundamentals of Engineering Exam,Michael  R. Lindeburg,80.15,"Professional Publications, Inc.",10/21/2010,900
2284,9780071771337,Practical Electronics for Inventors,Paul Scherz,22.6,Tab Books,01/10/2013,1014
2285,9781609830403,2012 International Building Code,International Code Council,102.33,ICC,06/09/2011,690
2286,9781449690779,"Ugly's Electrical References, 2014 Edition",Jones & Bartlett Learning,19.37,Jones & Bartlett Learning,03/07/2014,198
2287,9780831129002,"Machinery's Handbook, 29th",Erik Oberg,68.91,Industrial Press,01/02/2012,2800
2288,9780071789226,CompTIA Network+ All-In-One Exam Guide: Exam N10-005,Mike Meyers,31.64,Mcgraw-Hill Osborne Media,01/09/2012,791
2289,9781451616835,Abundance: The Future Is Better Than You Think,Peter H. Diamandis,10.97,Free Press,09/23/2014,432
2290,9781118525531,"ASVAB For Dummies, Premier Plus (with Free Online Practice Tests)",Rod Powers,18.09,For Dummies,05/06/2013,408
2291,9780596153748,Make: Electronics (Learning by Discovery),Charles Platt,19.34,Make,12/20/2009,352
2292,9781618657589,Kaplan ASVAB Premier 2015 with 6 Practice Tests: Book + DVD + Online + Mobile (Kaplan Test Prep),Kaplan,21.77,Kaplan Publishing,09/02/2014,588
2293,9781593275327,The LEGO MINDSTORMS EV3 Discovery Book (Full Color): A Beginner's Guide to Building and Programming Robots,Laurens Valk,22.1,No Starch Press,05/26/2014,396
2294,9781591264392,FE Civil Review Manual,Michael  R. Lindeburg PE,233.62,"Professional Publications, Inc.",02/25/2014,728
2295,9781429234146,Lehninger Principles of Biochemistry,David L. Nelson,216.92,W.H. Freeman,11/21/2012,1100
2296,9780544236042,Stuff Matters: Exploring the Marvelous Materials That Shape Our Man-Made World,Mark Miodownik,16.45,Houghton Mifflin Harcourt,05/27/2014,272
2297,9780785829225,The Art of War,Sun Tzu,11.68,Chartwell Books,04/05/2012,96
2298,9780393240764,The Glass Cage: Automation and Us,Nicholas Carr,19.86,W. W. Norton & Company,09/29/2014,288
2299,9781609830427,2012 International Residential Code for One- and Two- Family Dwellings,International Code Council,101.35,ICC,07/11/2011,904
2300,9781591264538,Civil Engineering Reference Manual for the PE Exam,Michael  R. Lindeburg PE,282.97,"Professional Publications, Inc.",07/01/2014,1584
2301,9780877659143,NEC 2011 (NFPA 70),(NFPA) National Fire Protection Association,75.45,NFPA,09/24/2010,1
2302,9780321804334,Android Programming: The Big Nerd Ranch Guide (Big Nerd Ranch Guides),Bill Phillips,28.99,Big Nerd Ranch Guides,04/07/2013,580
2303,9781449364915,Head First PMP,Jennifer Greene,42.52,O'Reilly Media,12/29/2013,894
2304,9781285200361,Color Coded EZ Tabs for the 2014 National Electrical Code,John Riley,16.63,Delmar Cengage Learning,10/07/2013,1
2305,9781118799949,The Colder War: How the Global Energy Trade Slipped from America's Grasp,Marin Katusa,22.32,Wiley,11/10/2014,272
2306,9781451175622,Biochemistry (Lippincott Illustrated Reviews Series),Denise R. Ferrier PhD,59.72,LWW,05/24/2013,560
2307,9781449344214,Getting Started with Raspberry Pi (Make: Projects),Matt Richardson,11.59,"Maker Media, Inc",01/03/2013,176
2308,9781118728260,iPad For Seniors For Dummies,Nancy C. Muir,14.87,For Dummies,12/16/2013,416
